INCNO,CAD_CODE,PRIORITY,Inc_Type,IncDesc,ZONE,ZIP,INC_DATE,ActionCode,ActionDesc,FixPropUse,PropLoss,PropValue,PropSaved,IncTypeDesc,Civ_Inj,Civ_Fatal,FS_Inj,FS_Fatal,ObjectId
2019027467,1A1,1,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,51:49.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26954
2019027468,26D1,4,300,"RESCUE, EMS INCIDENT, OTHER",173,68506,27:35.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26955
2019027469,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,31:18.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26956
2019027470,29D2L,4,300,"RESCUE, EMS INCIDENT, OTHER",92,68512,05:23.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26957
2019027471,6D4,4,300,"RESCUE, EMS INCIDENT, OTHER",124,68507,57:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26958
2019027472,FIREA,1,744,"DETECTOR ACTIVATION, NO FIRE - UNINTENTIONAL",174,68520,05:47.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,26959
2019027473,26A1,1,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,34:24.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26960
2019027474,GASLEAK,3,412,GAS LEAK (NATURAL GAS OR LPG),51,68510,43:28.0,42,"HAZMAT DETECTION, MONITORING, SAMPLING, & ANALYSIS",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26961
2019027475,21B1T,2,300,"RESCUE, EMS INCIDENT, OTHER",302,68516,37:20.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26962
2019027476,ECHO,5,300,"RESCUE, EMS INCIDENT, OTHER",51,68510,43:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26963
2019027477,ELEVATOR,1,353,REMOVAL OF VICTIM(S) FROM STALLED ELEVATOR,53,68508,00:12.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,26964
2019027478,10A1,1,300,"RESCUE, EMS INCIDENT, OTHER",102,68527,02:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26965
2019027479,10C3,3,300,"RESCUE, EMS INCIDENT, OTHER",32,68521,08:11.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26966
2019027480,33C1T,3,300,"RESCUE, EMS INCIDENT, OTHER",181,68516,16:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26967
2019027481,6C1A,3,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,24:23.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26968
2019027482,31D3,4,300,"RESCUE, EMS INCIDENT, OTHER",161,68506,45:32.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26969
2019027483,6D2O,4,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,58:55.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26970
2019027484,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",151,68510,03:06.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26971
2019027485,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,20:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26972
2019027486,OMEGAD,14,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,41:37.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26973
2019027487,26A8,1,300,"RESCUE, EMS INCIDENT, OTHER",15,68521,50:07.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26974
2019027488,FIREA,1,735,ALARM SYSTEM SOUNDED DUE TO MALFUNCTION,121,68504,52:19.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,26975
2019027489,6D2O,4,300,"RESCUE, EMS INCIDENT, OTHER",61,68502,00:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26976
2019027490,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,06:53.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26977
2019027491,29A2,1,300,"RESCUE, EMS INCIDENT, OTHER",91,68516,17:47.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26978
2019027492,FIREA,1,740,"UNINTENTIONAL TRANSMISSION OF ALARM, OTHER",203,68512,22:04.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,26979
2019027493,12D2,4,700,"FALSE ALARM OR FALSE CALL, OTHER",22,68521,23:39.0,80,"INFORMATION, INVESTIGATION & ENFORCEMENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26980
2019027494,29B2,2,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,35:54.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26981
2019027495,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",163,68506,48:04.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26982
2019027554,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",23,68521,08:41.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26983
2019027403,26A10,1,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,37:18.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26984
2019027555,FIREA,1,735,ALARM SYSTEM SOUNDED DUE TO MALFUNCTION,102,68527,12:42.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,26985
2019027502,19D4,4,300,"RESCUE, EMS INCIDENT, OTHER",44,68521,08:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26986
2019027404,26A5,1,300,"RESCUE, EMS INCIDENT, OTHER",163,68506,40:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26987
2019027556,19D4,4,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,14:41.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26988
2019027503,26B1,2,300,"RESCUE, EMS INCIDENT, OTHER",61,68502,10:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26989
2019027405,10D2,4,300,"RESCUE, EMS INCIDENT, OTHER",101,68503,10:24.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26990
2019027557,FIREB,2,440,"ELECTRICAL WIRING/EQUIPMENT PROBLEM, OTHER",62,68502,23:57.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,26991
2019027504,31D2,4,300,"RESCUE, EMS INCIDENT, OTHER",51,68510,32:40.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26992
2019027558,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",13,68508,29:03.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26993
2019027505,17A2G,1,300,"RESCUE, EMS INCIDENT, OTHER",151,68510,37:08.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26994
2019027406,17B3G,2,300,"RESCUE, EMS INCIDENT, OTHER",211,68516,18:19.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26995
2019027559,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",17,68528,40:03.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26996
2019027506,28C1L,3,300,"RESCUE, EMS INCIDENT, OTHER",61,68502,00:40.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26997
2019027560,1C5,3,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,59:12.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26998
2019027507,31D1,4,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,09:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,26999
2019027407,26A7,1,300,"RESCUE, EMS INCIDENT, OTHER",51,68510,50:56.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27000
2019027561,5A1,1,300,"RESCUE, EMS INCIDENT, OTHER",22,68521,13:40.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27001
2019027509,ODOR,1,651,"SMOKE SCARE, ODOR OF SMOKE",192,68516,33:24.0,80,"INFORMATION, INVESTIGATION & ENFORCEMENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27002
2019027510,CODET,1,611,DISPATCHED & CANCELED EN ROUTE,22,68521,46:26.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27003
2019027511,26B1,2,300,"RESCUE, EMS INCIDENT, OTHER",27,68524,53:20.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27004
2019027512,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",313,68516,06:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27005
2019027513,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,12:45.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27006
2019027514,6D2A,4,300,"RESCUE, EMS INCIDENT, OTHER",103,68527,13:50.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27007
2019027515,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,04:03.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27008
2019027516,29D9,4,300,"RESCUE, EMS INCIDENT, OTHER",1,68503,20:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27009
2019027517,29B1,2,300,"RESCUE, EMS INCIDENT, OTHER",02BU23,0,22:23.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27010
2019027518,17A2G,1,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,40:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27011
2019027519,FIREB,2,700,"FALSE ALARM OR FALSE CALL, OTHER",23,68521,43:49.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27012
2019027520,FIREB,2,561,UNAUTHORIZED BURNING,2,68503,46:24.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27013
2019027521,11A1F,1,300,"RESCUE, EMS INCIDENT, OTHER",181,68516,09:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27014
2019027522,29B1,2,300,"RESCUE, EMS INCIDENT, OTHER",51,68510,19:22.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27015
2019027523,10C3,3,300,"RESCUE, EMS INCIDENT, OTHER",22,68521,23:45.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27016
2019027524,FIREC,3,700,"FALSE ALARM OR FALSE CALL, OTHER",12,68503,26:04.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27017
2019027525,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",21,68504,29:52.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27018
2019027526,26A4,1,300,"RESCUE, EMS INCIDENT, OTHER",304,68526,48:04.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27019
2019027527,29B1,2,300,"RESCUE, EMS INCIDENT, OTHER",64,68522,05:06.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27020
2019027528,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",1,68503,11:56.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27021
2019027529,21A1T,1,300,"RESCUE, EMS INCIDENT, OTHER",111,68504,15:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27022
2019027530,29D5,4,611,DISPATCHED & CANCELED EN ROUTE,103,68527,24:01.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27023
2019027531,26A1,1,300,"RESCUE, EMS INCIDENT, OTHER",172,68506,32:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27024
2019027532,ACCLE,1,300,"RESCUE, EMS INCIDENT, OTHER",46,68524,36:06.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27025
2019027533,12D2,4,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,51:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27026
2019027534,17D4,4,300,"RESCUE, EMS INCIDENT, OTHER",163,68506,55:54.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27027
2019027535,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,56:51.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27028
2019027536,23C2I,3,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,25:41.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27029
2019027537,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",31,68504,44:24.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27030
2019027538,28C2J,3,300,"RESCUE, EMS INCIDENT, OTHER",191,68516,19:34.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27031
2019027539,10C1,3,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,20:32.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27032
2019027540,FIREA,1,733,SMOKE DETECTOR ACTIVATION DUE TO MALFUNCTION,102,68527,27:10.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27033
2019027541,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",51,68510,38:27.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27034
2019027542,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,53:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27035
2019027543,17B1G,2,300,"RESCUE, EMS INCIDENT, OTHER",171,68506,23:37.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27036
2019027544,17D4G,4,300,"RESCUE, EMS INCIDENT, OTHER",112,68527,56:09.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27037
2019027545,32D1,4,300,"RESCUE, EMS INCIDENT, OTHER",11,68504,14:55.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27038
2019027546,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,33:07.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27039
2019027200,MEDFD,2,300,"RESCUE, EMS INCIDENT, OTHER",91,68516,34:34.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27040
2019027251,17B1G,2,300,"RESCUE, EMS INCIDENT, OTHER",71,68502,32:04.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27041
2019027202,12C3,3,300,"RESCUE, EMS INCIDENT, OTHER",91,68516,58:52.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27042
2019027408,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",161,68506,51:51.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27043
2019027409,FIREA,1,300,"RESCUE, EMS INCIDENT, OTHER",02PA50,0,54:08.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27044
2019027562,1A1,1,300,"RESCUE, EMS INCIDENT, OTHER",13,68508,44:48.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27045
2019027410,12D4,4,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,59:18.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27046
2019027563,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,23:03.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27047
2019027411,31D2,4,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,34:45.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27048
2019027564,17B1G,2,300,"RESCUE, EMS INCIDENT, OTHER",91,68516,49:31.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27049
2019027412,26A11,1,300,"RESCUE, EMS INCIDENT, OTHER",181,68516,45:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27050
2019027203,26C2,3,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,16:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27051
2019027565,10D4,4,300,"RESCUE, EMS INCIDENT, OTHER",82,68512,59:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27052
2019027413,1C3,3,300,"RESCUE, EMS INCIDENT, OTHER",NULL,0,08:49.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27053
2019027204,17A2G,1,300,"RESCUE, EMS INCIDENT, OTHER",201,68516,20:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27054
2019027566,9B1A,2,300,"RESCUE, EMS INCIDENT, OTHER",123,68507,03:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27055
2019027414,RSALARM,7,300,"RESCUE, EMS INCIDENT, OTHER",02ST25,0,44:45.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27056
2019027205,17B3,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,23:00.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27057
2019027252,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",182,68516,54:54.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27058
2019027567,ACCLE,1,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,06:22.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27059
2019027206,17B3G,2,300,"RESCUE, EMS INCIDENT, OTHER",64,68522,24:41.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27060
2019027415,26C1,3,300,"RESCUE, EMS INCIDENT, OTHER",163,68506,59:51.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27061
2019027253,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",22,68521,10:36.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27062
2019027568,ACCLE,1,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,59:56.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27063
2019027207,FIREB,2,441,"HEAT FROM SHORT CIRCUIT (WIRING), DEFECTIVE/WORN",122,68507,38:28.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27064
2019027208,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",31,68504,51:39.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27065
2019027209,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",151,68510,06:07.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27066
2019027210,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",113,68527,15:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27067
2019027211,10D4,4,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,18:51.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27068
2019027212,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",121,68504,31:14.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27069
2019027213,17B1G,2,300,"RESCUE, EMS INCIDENT, OTHER",101,68503,41:32.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27070
2019027214,17B1E,2,300,"RESCUE, EMS INCIDENT, OTHER",21,68504,00:59.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27071
2019027215,28C5L,3,300,"RESCUE, EMS INCIDENT, OTHER",174,68520,04:49.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27072
2019027216,FIREA,1,611,DISPATCHED & CANCELED EN ROUTE,102,68527,29:30.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27073
2019027217,MEDOA,2,300,"RESCUE, EMS INCIDENT, OTHER",02MC35,0,48:58.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27074
2019027218,FIREA,1,743,"SMOKE DETECTOR ACTIVATION, NO FIRE - UNINTENTIONAL",151,68510,02:08.0,92,STANDBY,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27075
2019027219,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,38:04.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27076
2019027220,FIREA,1,700,"FALSE ALARM OR FALSE CALL, OTHER",52,68510,40:58.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,27077
2019027221,6D3A,4,300,"RESCUE, EMS INCIDENT, OTHER",103,68527,55:13.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27078
2019027222,29D2L,4,300,"RESCUE, EMS INCIDENT, OTHER",43,68521,23:39.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27079
2019027223,HAZ2,3,300,"RESCUE, EMS INCIDENT, OTHER",02SA22,0,35:22.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27080
2019027224,29A2,1,300,"RESCUE, EMS INCIDENT, OTHER",51,68510,43:00.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27081
2019027225,17D4G,4,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,46:41.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27082
2019027226,FIREC,3,111,BUILDING FIRE,13,68508,56:52.0,70,"ASSISTANCE, OTHER","MERCANTILE, BUSINESS, OTHER",0,0,0,BUILDING FIRE,0,0,0,0,27083
2019027227,28C1K,3,300,"RESCUE, EMS INCIDENT, OTHER",14,68528,27:53.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27084
2019027228,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",11,68504,30:38.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27085
2019027229,31A1,1,300,"RESCUE, EMS INCIDENT, OTHER",112,68527,54:43.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27086
2019027230,26A4,1,300,"RESCUE, EMS INCIDENT, OTHER",55,68522,09:13.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27087
2019027231,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,20:30.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27088
2019027232,6C1,3,300,"RESCUE, EMS INCIDENT, OTHER",154,68520,21:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,27089
